symbol,company_name,sector,current_price,market_cap,pe_ratio,dividend_yield,exchange,currency
SNRB,Pacific International,Technology,95.24,60526482535,,0.0463,NASDAQ,USD
PP,Alliance Holdings,Financial Services,48.75,59970069081,28.31,0.0342,NASDAQ,USD
AOB,Premier Technologies,Industrial,63.25,57094327976,,0.0,NASDAQ,USD
ROT,Advanced Inc,Technology,225.61,56395524363,13.88,0.0,NASDAQ,USD
GI,Metro Inc,Energy,53.16,55576134891,27.23,0.0201,NASDAQ,USD
MKN,Capital Inc,Financial Services,116.68,54799088788,16.91,0.0271,NYSE,USD
MI,Consolidated Resources,Consumer Discretionary,100.66,46797422209,,0.0,NYSE,USD
BRP,National Corp,Industrial,176.15,46722236168,13.24,0.0,NYSE,USD
RK,Global Services,Materials,41.42,45672587970,27.69,0.0,NYSE,USD
SE,Superior Global,Consumer Staples,78.26,42913874026,9.11,0.0126,NASDAQ,USD
ZA,Innovative Enterprises,Industrial,128.49,42162535621,25.92,0.0117,NASDAQ,USD
SEPF,Consolidated Group,Industrial,55.94,38438692294,14.28,0.0,NASDAQ,USD
GRXQ,Advanced Corp,Real Estate,159.35,28713073608,9.87,0.0,NYSE,USD
NTY,Dynamic Enterprises,Industrial,181.18,26187341090,9.51,0.0012,NYSE,USD
NQ,United Technologies,Utilities,112.59,24300680704,12.51,0.0367,NASDAQ,USD
ABT,First Systems,Financial Services,85.61,23536879534,25.5,0.0577,NYSE,USD
GQL,Premier Resources,Utilities,51.67,19631518657,34.0,0.0562,NASDAQ,USD
ZZS,Capital Industries,Energy,36.67,16035673277,17.2,0.0534,NYSE,USD
PIF,Advanced Holdings,Healthcare,254.99,15838479957,31.15,0.0,NASDAQ,USD
SJJ,Dynamic LLC,Financial Services,56.88,15605851304,18.25,0.0515,NASDAQ,USD
GP,Alliance Global,Consumer Discretionary,151.68,15519887960,16.29,0.0057,NYSE,USD
VR,First Industries,Consumer Staples,51.35,14499731235,30.19,0.0426,NASDAQ,USD
GLX,Global Resources,Consumer Discretionary,89.95,9722770581,21.8,0.0,NYSE,USD
TBJZ,International Technologies,Real Estate,86.45,9364292886,33.4,0.0,NYSE,USD
XOGX,Strategic Technologies,Energy,31.77,1975195591,11.48,0.0414,NASDAQ,USD
