symbol,company_name,sector,current_price,market_cap,pe_ratio,dividend_yield,exchange,currency
PP,Metro Partners,Consumer Discretionary,38.09,74472424403,30.58,0.0582,NYSE,USD
VPGA,Regional Inc,Consumer Staples,50.83,73194949677,18.63,0.002,NYSE,USD
VLNM,Alliance Systems,Consumer Discretionary,63.39,72735386490,21.53,0.0051,NASDAQ,USD
MEL,Premier Enterprises,Materials,169.91,70291810750,24.26,0.0062,NYSE,USD
XJNJ,Advanced Partners,Technology,251.47,64391906980,17.81,0.0202,NASDAQ,USD
DLR,Metro Resources,Industrial,83.65,54220933427,28.81,0.0076,NASDAQ,USD
ZRL,Strategic Industries,Technology,210.31,53453022909,18.23,0.0417,NYSE,USD
PNM,National Systems,Energy,32.05,52069156469,24.71,0.0033,NASDAQ,USD
CH,American Holdings,Consumer Staples,57.86,48624186288,34.45,0.0081,NASDAQ,USD
RQF,Advanced Group,Consumer Discretionary,97.6,46536862744,11.87,0.0122,NYSE,USD
SIC,Innovative International,Materials,37.78,44369449795,22.08,0.0,NASDAQ,USD
PHS,Innovative Technologies,Energy,73.77,44117965175,18.86,0.0337,NYSE,USD
XNQ,American Group,Real Estate,72.49,43875825543,13.68,0.0,NYSE,USD
CAVQ,Metro Group,Financial Services,95.78,42205696549,10.39,0.0512,NASDAQ,USD
MJD,Global Industries,Consumer Discretionary,151.01,42023176793,33.28,0.0501,NASDAQ,USD
MUUR,Metro Partners,Materials,177.4,41035150897,20.69,0.0002,NYSE,USD
XBD,Capital Corp,Real Estate,157.58,40986365510,16.56,0.0,NYSE,USD
PIOV,First Solutions,Financial Services,99.71,38255209172,,0.0,NASDAQ,USD
NF,Regional Solutions,Real Estate,185.8,37915332914,15.91,0.0192,NYSE,USD
DJMI,Alliance Resources,Consumer Discretionary,35.56,35022817663,27.56,0.0511,NASDAQ,USD
RO,Alliance Systems,Healthcare,102.35,34614781969,17.87,0.0079,NYSE,USD
BYE,United Corp,Materials,178.73,33710372347,15.0,0.0202,NASDAQ,USD
RUN,Pacific International,Energy,120.6,30334365829,31.47,0.0441,NYSE,USD
ZR,Superior Resources,Energy,79.21,26408940488,26.61,0.0333,NASDAQ,USD
PCW,Premier Industries,Materials,39.27,23372544340,,0.0,NYSE,USD
RFPL,Strategic Global,Consumer Discretionary,115.61,22727310612,17.2,0.0234,NASDAQ,USD
PT,United Services,Consumer Staples,59.79,19588766093,18.77,0.0,NYSE,USD
VRR,Alliance Enterprises,Materials,49.71,19415688599,24.89,0.0546,NASDAQ,USD
RURJ,National Technologies,Healthcare,54.44,16191307824,33.41,0.0434,NYSE,USD
PD,Superior Inc,Industrial,36.21,12621153654,20.94,0.0,NASDAQ,USD
ATR,United LLC,Materials,74.28,11244395599,23.24,0.0,NASDAQ,USD
PBDA,Pacific Partners,Financial Services,111.29,11068976844,31.03,0.0313,NASDAQ,USD
BR,International Solutions,Consumer Discretionary,116.72,11039755907,18.46,0.0,NYSE,USD
ROD,Pacific Industries,Real Estate,52.4,10358337214,,0.0127,NASDAQ,USD
XD,International Capital,Financial Services,52.02,9711329701,20.48,0.0389,NASDAQ,USD
CTVR,Pacific Global,Consumer Discretionary,37.76,7592059454,26.21,0.0393,NASDAQ,USD
