symbol,company_name,sector,current_price,market_cap,pe_ratio,dividend_yield,exchange,currency
TB,National Holdings,Energy,30.87,21121922152,15.1,0.0434,NASDAQ,USD
CZY,Pacific Holdings,Utilities,44.82,18835154825,,0.0,NYSE,USD
GW,United Global,Technology,91.44,17050220176,21.42,0.0,NYSE,USD
BB,American Corp,Real Estate,197.1,16757214312,21.31,0.0543,NASDAQ,USD
TBU,United Holdings,Consumer Discretionary,167.24,14637266889,26.9,0.0599,NASDAQ,USD
GNE,International Inc,Real Estate,90.75,14301341234,25.34,0.0422,NASDAQ,USD
ZJSA,Premier Corp,Materials,97.31,11756536408,33.56,0.0575,NYSE,USD
MY,Dynamic Resources,Utilities,61.29,9673369314,26.94,0.0209,NASDAQ,USD
XPG,Metro Group,Financial Services,103.74,9562079901,17.18,0.021,NASDAQ,USD
CM,International Group,Consumer Discretionary,181.63,9382570409,17.82,0.0,NYSE,USD
DVT,Alliance International,Industrial,150.12,8305216484,13.72,0.0295,NYSE,USD
SKY,Innovative International,Financial Services,97.32,7712367366,9.1,0.0353,NASDAQ,USD
PIOH,Metro Systems,Energy,119.55,7363418326,14.03,0.0264,NASDAQ,USD
RAB,National Enterprises,Consumer Staples,60.84,7295546315,,0.0306,NYSE,USD
MHVG,Alliance LLC,Utilities,71.51,6758159542,28.57,0.0078,NYSE,USD
SZJ,Capital Technologies,Industrial,84.37,6607313588,,0.0,NASDAQ,USD
