symbol,company_name,sector,current_price,market_cap,pe_ratio,dividend_yield,exchange,currency
TLWN,Advanced Holdings,Industrial,160.1,84772244219,,0.0,NASDAQ,USD
ZZS,Innovative Capital,Industrial,121.17,73759272246,21.23,0.0321,NYSE,USD
TQF,American International,Industrial,59.42,72718261598,13.74,0.0,NASDAQ,USD
MOG,Superior Resources,Industrial,67.69,70266136244,,0.0114,NYSE,USD
DD,International Technologies,Utilities,83.13,64063382243,17.01,0.0,NASDAQ,USD
XRDL,Innovative Group,Financial Services,37.53,63475528372,,0.0137,NASDAQ,USD
GJA,Advanced Solutions,Utilities,66.44,62215301635,13.08,0.0,NASDAQ,USD
PDP,Superior Group,Consumer Staples,63.32,60749796992,28.64,0.0546,NASDAQ,USD
AQ,Advanced International,Consumer Staples,107.92,59586744515,33.29,0.0094,NYSE,USD
GRLN,Innovative Solutions,Technology,80.46,56647701521,23.4,0.0,NASDAQ,USD
NR,American International,Materials,54.61,50594661899,,0.0329,NYSE,USD
NWL,United Solutions,Real Estate,192.48,43627317583,25.42,0.0,NYSE,USD
DST,Alliance Services,Real Estate,44.16,40916610679,10.78,0.0,NASDAQ,USD
PWJ,International Group,Consumer Discretionary,49.0,39381548861,17.96,0.0,NASDAQ,USD
GOV,First International,Real Estate,54.92,32266728451,34.27,0.0229,NASDAQ,USD
GFFV,International LLC,Financial Services,126.03,32075849777,13.55,0.0529,NASDAQ,USD
XY,Pacific Holdings,Real Estate,110.43,31750999810,23.23,0.0112,NYSE,USD
NY,Alliance Enterprises,Real Estate,56.33,30248561518,,0.0227,NYSE,USD
TMX,Alliance Corp,Utilities,44.92,21709543199,,0.032,NYSE,USD
CKZ,Consolidated International,Energy,46.23,19607871869,25.34,0.0376,NASDAQ,USD
GT,Capital Capital,Real Estate,67.95,13596755178,25.71,0.0152,NASDAQ,USD
BDZR,Alliance Enterprises,Industrial,45.72,13437594857,17.1,0.0,NYSE,USD
ZUM,Pacific Inc,Utilities,66.91,10791138273,31.46,0.0051,NASDAQ,USD
BAK,Advanced Solutions,Financial Services,45.64,9599064378,16.75,0.0324,NASDAQ,USD
APUN,United Capital,Consumer Staples,75.78,7539017337,,0.0487,NASDAQ,USD
