symbol,company_name,sector,current_price,market_cap,pe_ratio,dividend_yield,exchange,currency
DUKO,Alliance International,Consumer Staples,105.53,156748616170,,0.0301,NASDAQ,USD
ADQH,Advanced Holdings,Technology,201.32,149134075184,,0.0,NYSE,USD
NJP,International Holdings,Materials,116.88,146850742358,11.23,0.0,NYSE,USD
TEN,Premier Inc,Technology,168.62,142200296314,13.01,0.025,NYSE,USD
NVVF,Superior Industries,Consumer Discretionary,158.91,141039514646,,0.0569,NASDAQ,USD
DVI,Metro Capital,Real Estate,146.88,131507997429,18.7,0.0103,NYSE,USD
PMMO,Strategic Capital,Financial Services,72.71,128882068064,32.21,0.0,NASDAQ,USD
ZDQ,Superior Group,Real Estate,161.32,128255442327,17.33,0.0,NASDAQ,USD
DJF,United Resources,Real Estate,121.09,127131831581,14.7,0.0118,NYSE,USD
RPYS,Dynamic Enterprises,Industrial,68.96,126447297340,18.75,0.0322,NYSE,USD
BVP,Consolidated Global,Technology,63.7,126300011854,23.99,0.0,NASDAQ,USD
RPC,Metro Systems,Industrial,116.95,122585261416,8.25,0.0,NYSE,USD
TAW,Consolidated Corp,Utilities,86.28,120942891168,13.07,0.0411,NASDAQ,USD
PRAW,Superior Enterprises,Healthcare,309.04,120799310524,27.48,0.0369,NASDAQ,USD
RJ,Pacific Global,Consumer Staples,72.93,118359020558,21.01,0.0351,NASDAQ,USD
VJEK,Premier Enterprises,Real Estate,102.66,112747381175,32.97,0.0118,NYSE,USD
GC,Superior Systems,Consumer Staples,103.58,107381101733,,0.0,NYSE,USD
MUU,Metro Services,Consumer Staples,69.33,107081775719,,0.0047,NASDAQ,USD
XQY,Strategic Systems,Consumer Staples,66.42,106039415998,22.89,0.018,NYSE,USD
CGB,Pacific Industries,Consumer Discretionary,158.61,102721289643,12.37,0.0031,NYSE,USD
PC,Innovative Holdings,Real Estate,173.63,101005424384,,0.0096,NASDAQ,USD
BFY,Superior Group,Consumer Staples,52.6,100901659673,33.96,0.0541,NASDAQ,USD
POTX,Premier Holdings,Technology,55.37,98323134457,17.74,0.0528,NYSE,USD
RE,Pacific Systems,Financial Services,69.48,97140302618,23.33,0.0,NASDAQ,USD
POUU,Dynamic International,Healthcare,57.54,96170828273,33.83,0.0121,NYSE,USD
PFR,National Resources,Consumer Staples,73.43,93932521972,12.74,0.0,NYSE,USD
RAJ,National Partners,Energy,102.11,93516759871,12.38,0.0492,NYSE,USD
CAU,Strategic Technologies,Financial Services,46.5,92239495627,32.8,0.0141,NYSE,USD
GCN,United Solutions,Financial Services,74.81,89716328318,26.59,0.0,NYSE,USD
XAM,American Resources,Consumer Discretionary,56.11,89327746710,8.79,0.035,NASDAQ,USD
GNKJ,Capital Inc,Consumer Discretionary,192.73,89327087763,27.24,0.0,NYSE,USD
CH,Innovative Capital,Industrial,165.88,87328923624,24.43,0.0237,NASDAQ,USD
TOV,Premier Enterprises,Energy,80.91,87150270605,10.42,0.0584,NASDAQ,USD
CMQ,National International,Materials,76.53,86467915293,31.86,0.0506,NYSE,USD
DB,International Industries,Consumer Discretionary,136.89,86184437953,23.98,0.003,NASDAQ,USD
ZBL,National Solutions,Real Estate,111.28,85740802267,,0.0,NASDAQ,USD
ZD,Alliance Holdings,Technology,142.15,85520842749,19.7,0.0041,NYSE,USD
STDV,Innovative Systems,Utilities,44.16,84639306737,20.18,0.0375,NASDAQ,USD
SH,Superior Holdings,Utilities,47.89,81561590603,8.51,0.0227,NASDAQ,USD
DX,Superior Capital,Materials,179.35,76702483636,22.06,0.0577,NASDAQ,USD
DJT,Pacific Global,Utilities,43.85,73593494788,33.91,0.0032,NASDAQ,USD
TXI,Capital Enterprises,Energy,36.84,72471260233,26.49,0.0318,NYSE,USD
PGY,United Services,Consumer Discretionary,40.02,72426673596,15.09,0.0456,NASDAQ,USD
TOP,Global Holdings,Real Estate,55.51,71946400539,18.0,0.0533,NYSE,USD
GI,First Capital,Energy,65.26,70131727871,26.9,0.0,NASDAQ,USD
PBG,Capital Resources,Consumer Discretionary,94.36,64365136544,14.49,0.0366,NASDAQ,USD
CMG,Consolidated Enterprises,Consumer Staples,57.71,63571537454,14.78,0.0,NASDAQ,USD
VPOF,Superior Industries,Consumer Discretionary,40.95,57209513310,,0.0345,NASDAQ,USD
MUO,Advanced Partners,Consumer Staples,115.45,54262572433,24.3,0.0034,NASDAQ,USD
PGV,Strategic Global,Real Estate,110.59,53267366986,28.18,0.0,NYSE,USD
RXZ,Strategic Global,Materials,51.97,51735060583,,0.0476,NYSE,USD
VI,American Industries,Real Estate,52.03,45447820874,26.26,0.0115,NASDAQ,USD
CEEE,Premier Resources,Financial Services,52.69,42977954863,26.24,0.0,NASDAQ,USD
GJEF,Global Global,Energy,103.05,40844001324,29.54,0.0275,NASDAQ,USD
VKA,Superior LLC,Utilities,52.29,39443438559,26.43,0.0,NYSE,USD
CRDT,Innovative Global,Energy,38.63,38641728147,11.53,0.0249,NASDAQ,USD
GDT,Premier Services,Financial Services,141.64,38417572107,14.14,0.0442,NASDAQ,USD
SFF,Strategic Systems,Utilities,52.31,35307777491,33.67,0.0,NYSE,USD
SJBW,United Global,Industrial,45.06,33837131377,28.86,0.0469,NYSE,USD
XB,Consolidated Industries,Utilities,84.99,32522660041,13.49,0.0038,NYSE,USD
NL,Regional Capital,Financial Services,30.56,31846258747,26.25,0.007,NASDAQ,USD
DD,Dynamic Services,Consumer Staples,44.17,26337655894,12.83,0.0585,NYSE,USD
NCGL,Innovative Global,Utilities,107.82,24863617471,17.91,0.0585,NASDAQ,USD
SYCR,American Solutions,Consumer Discretionary,101.43,20295519636,23.22,0.0,NYSE,USD
XRO,United Solutions,Materials,179.59,20269526636,32.75,0.0542,NASDAQ,USD
AM,Capital Solutions,Materials,168.0,20207842214,11.6,0.0248,NYSE,USD
SUT,Premier International,Energy,55.77,19988708798,34.17,0.0,NASDAQ,USD
XUOH,Premier Partners,Consumer Staples,47.12,18967242466,18.63,0.0,NYSE,USD
CKP,First Capital,Healthcare,114.59,17131577522,9.55,0.0067,NASDAQ,USD
VGQK,Dynamic Inc,Healthcare,129.26,16787215858,14.02,0.0,NYSE,USD
RMR,Superior Resources,Real Estate,162.53,13280997489,19.24,0.0182,NYSE,USD
VDVI,Innovative Capital,Consumer Staples,116.39,9692286404,33.31,0.0038,NYSE,USD
XVK,National Systems,Materials,38.63,9378424361,29.76,0.0215,NYSE,USD
SHB,Pacific Partners,Energy,84.38,8144740610,21.3,0.0122,NASDAQ,USD
GGO,Premier Holdings,Industrial,69.62,6355184813,13.98,0.0066,NASDAQ,USD
