symbol,company_name,sector,current_price,market_cap,pe_ratio,dividend_yield,exchange,currency
ZM,Dynamic Holdings,Energy,78.52,80602568569,25.4,0.0,NASDAQ,USD
AR,Consolidated Enterprises,Utilities,80.5,79840873064,27.58,0.0,NYSE,USD
ML,Innovative Services,Consumer Discretionary,153.18,75122300863,33.04,0.0404,NASDAQ,USD
SQUK,Superior Corp,Materials,51.85,74682368586,27.88,0.0349,NASDAQ,USD
ATU,United Partners,Consumer Discretionary,63.59,74639366157,22.09,0.0,NYSE,USD
DXN,First Global,Healthcare,68.06,65652233398,31.85,0.0161,NYSE,USD
XZM,First LLC,Materials,145.51,65501446177,30.04,0.0048,NYSE,USD
MV,National International,Utilities,71.43,62352817766,30.78,0.0002,NASDAQ,USD
TQIV,International Group,Financial Services,57.65,62162554790,,0.0,NYSE,USD
VZQA,First International,Healthcare,312.4,61480301104,9.99,0.0527,NASDAQ,USD
AN,American LLC,Real Estate,50.04,61436192813,29.27,0.0556,NYSE,USD
CFL,Pacific International,Consumer Discretionary,65.22,61236029335,,0.0397,NYSE,USD
VM,American Industries,Financial Services,78.15,58869885319,16.47,0.0237,NASDAQ,USD
XQF,Capital International,Energy,38.82,56323825038,18.68,0.0,NASDAQ,USD
TJI,First Holdings,Industrial,118.49,52499253019,33.81,0.0,NASDAQ,USD
BC,Alliance Group,Financial Services,57.72,52144585734,9.27,0.0339,NASDAQ,USD
BF,Metro Corp,Real Estate,55.49,50972953383,17.58,0.0487,NYSE,USD
TBG,Regional Systems,Healthcare,182.21,50870549283,,0.0,NYSE,USD
AMA,Advanced Holdings,Materials,199.1,43336749265,34.12,0.0,NYSE,USD
VGED,Capital Partners,Consumer Discretionary,53.24,42660939813,22.47,0.0142,NASDAQ,USD
TWTK,United Corp,Technology,123.61,42167105472,22.92,0.0118,NYSE,USD
RN,Superior Technologies,Materials,55.94,41264857723,24.37,0.0,NASDAQ,USD
ZBX,National Resources,Industrial,101.49,39330536929,33.18,0.0203,NASDAQ,USD
TB,Alliance LLC,Materials,68.09,39095039356,,0.0358,NASDAQ,USD
CE,Global International,Consumer Discretionary,87.77,38661230667,28.68,0.0496,NYSE,USD
RVQ,Pacific Technologies,Healthcare,184.24,38234853206,33.04,0.0509,NASDAQ,USD
TOA,Strategic Inc,Financial Services,110.32,35797805926,31.1,0.036,NASDAQ,USD
RLCA,Superior Enterprises,Financial Services,147.89,26748176951,31.6,0.0583,NASDAQ,USD
ZXA,Capital Industries,Technology,294.84,26225629876,,0.0417,NASDAQ,USD
DO,International Holdings,Consumer Staples,76.02,24588030868,24.85,0.0007,NYSE,USD
MNT,National Services,Healthcare,76.5,22210705608,26.65,0.0281,NASDAQ,USD
XSAP,National Capital,Financial Services,101.33,20403432629,,0.0523,NASDAQ,USD
TC,United Corp,Consumer Discretionary,48.32,20243927256,15.49,0.0351,NYSE,USD
TFZX,Dynamic Corp,Industrial,35.95,18972338221,30.54,0.0,NASDAQ,USD
PVD,Metro Corp,Utilities,61.68,17129066598,,0.0417,NYSE,USD
BFL,Dynamic Resources,Real Estate,77.65,16744518063,,0.0244,NASDAQ,USD
GPT,Consolidated Industries,Financial Services,83.92,13975438536,15.71,0.0,NYSE,USD
VF,United Corp,Technology,203.38,12819419349,,0.0095,NASDAQ,USD
RCI,International International,Industrial,84.33,11163181859,21.62,0.0,NYSE,USD
ZF,Strategic Enterprises,Financial Services,62.47,10406818272,,0.0142,NYSE,USD
AE,American Industries,Financial Services,39.99,8030128298,29.52,0.0,NASDAQ,USD
ZJQI,Strategic Industries,Utilities,62.06,4399977954,15.89,0.0,NYSE,USD
ZOCC,Global Technologies,Consumer Staples,43.53,3139153225,28.66,0.0075,NASDAQ,USD
