symbol,company_name,sector,current_price,market_cap,pe_ratio,dividend_yield,exchange,currency
UMBF,UMB Financial Corporation,Financial Services,120.12,9124775936,12.93,1.43,NMS,USD
SANM,Sanmina Corporation,Technology,160.84,8782650368,38.48,0.0,NMS,USD
NNN,"NNN REIT, Inc.",Real Estate,44.45,8442808320,21.47,5.39,NYQ,USD
CRL,Charles River Laboratories Inte,Healthcare,167.25,8231287808,,0.0,NYQ,USD
FORM,"FormFactor, Inc.",Technology,100.65,7802095616,145.87,0.0,NMS,USD
LUMN,"Lumen Technologies, Inc.",Communication Services,7.45,7649880576,,0.0,NYQ,USD
FND,"Floor & Decor Holdings, Inc.",Consumer Cyclical,69.51,7490128896,34.76,0.0,NYQ,USD
FAF,First American Corporation (New,Financial Services,67.0,6827299840,11.17,3.3,NYQ,USD
WING,Wingstop Inc.,Consumer Cyclical,243.32,6794407936,39.5,0.48,NMS,USD
HQY,"HealthEquity, Inc.",Healthcare,75.48,6527159808,34.62,0.0,NMS,USD
SM,SM Energy Company,Energy,22.47,5352478720,3.55,3.52,NYQ,USD
KBR,"KBR, Inc.",Industrials,40.48,5215508992,12.69,1.64,NYQ,USD
BBWI,"Bath & Body Works, Inc.",Consumer Cyclical,23.37,4818604032,7.24,3.55,NYQ,USD
IRTC,"iRhythm Holdings, Inc.",Healthcare,137.69,4436254208,,0.0,NMS,USD
OUT,OUTFRONT Media Inc.,Real Estate,26.44,4421681664,36.22,4.62,NYQ,USD
HGV,Hilton Grand Vacations Inc.,Consumer Cyclical,47.97,4226490112,87.21,0.0,NYQ,USD
CZR,"Caesars Entertainment, Inc.",Consumer Cyclical,20.66,4216869888,,0.0,NMS,USD
CVLT,"Commvault Systems, Inc.",Technology,88.29,3893091072,45.98,0.0,NMS,USD
FULT,Fulton Financial Corporation,Financial Services,21.16,3806580992,10.17,3.57,NMS,USD
MEOH,Methanex Corporation,Basic Materials,48.74,3769141504,16.35,1.52,NMS,USD
KRC,Kilroy Realty Corporation,Real Estate,31.12,3723621120,13.41,6.92,NYQ,USD
PII,Polaris Inc.,Consumer Cyclical,63.99,3627919360,,4.37,NYQ,USD
HNI,HNI Corporation,Consumer Cyclical,48.53,3445389312,16.29,2.77,NYQ,USD
KFY,Korn Ferry,Industrials,59.62,3123288576,12.14,3.22,NYQ,USD
TDC,Teradata Corporation,Technology,30.39,2871854848,22.51,0.0,NYQ,USD
CARG,"CarGurus, Inc.",Consumer Cyclical,28.77,2855715840,19.44,0.0,NMS,USD
CVBF,CVB Financial Corporation,Financial Services,19.5,2648636672,12.83,4.1,NMS,USD
ACLS,"Axcelis Technologies, Inc.",Technology,81.65,2531079168,21.49,0.0,NMS,USD
OI,"O-I Glass, Inc.",Consumer Cyclical,14.9,2288558080,,0.0,NYQ,USD
TENB,"Tenable Holdings, Inc.",Technology,18.56,2215029504,,0.0,NMS,USD
NTCT,"NetScout Systems, Inc.",Technology,28.5,2058641024,21.43,0.0,NMS,USD
GEO,Geo Group Inc (The) REIT,Industrials,13.77,1948931840,7.57,0.0,NYQ,USD
NWL,Newell Brands Inc.,Consumer Defensive,4.59,1926223872,,6.03,NMS,USD
DVAX,Dynavax Technologies Corporatio,Healthcare,15.5,1820087040,,0.0,NMS,USD
WEN,Wendy's Company (The),Consumer Cyclical,7.71,1467398016,9.07,7.21,NMS,USD
XPEL,"XPEL, Inc.",Consumer Cyclical,49.99,1383653376,29.41,0.0,NCM,USD
PAR,PAR Technology Corporation,Technology,19.97,810602880,,0.0,NYQ,USD
MVST,"Microvast Holdings, Inc.",Consumer Cyclical,2.21,726924992,,0.0,NCM,USD
AMSF,"AMERISAFE, Inc.",Financial Services,37.17,705882496,14.3,4.18,NMS,USD
MOV,Movado Group Inc.,Consumer Cyclical,25.46,563632320,26.25,5.59,NYQ,USD
JACK,Jack In The Box Inc.,Consumer Cyclical,17.6,336215552,,10.3,NMS,USD
JELD,"JELD-WEN Holding, Inc.",Industrials,2.03,173116608,,0.0,NYQ,USD
