symbol,company_name,sector,current_price,market_cap,pe_ratio,dividend_yield,exchange,currency
PCY,Premier Industries,Utilities,111.76,167815012494,11.66,0.0117,NYSE,USD
MNI,Metro Inc,Materials,117.76,163401668930,,0.0145,NYSE,USD
THB,Regional Inc,Financial Services,143.14,161043031439,34.07,0.0581,NASDAQ,USD
DEGN,Global Services,Consumer Staples,117.52,153351158936,27.31,0.0192,NASDAQ,USD
AT,Innovative LLC,Consumer Discretionary,197.03,131729280239,22.67,0.0224,NYSE,USD
XTB,National Enterprises,Real Estate,84.36,129052647465,21.2,0.0229,NYSE,USD
VAD,American Resources,Consumer Staples,68.13,128982989617,,0.0389,NASDAQ,USD
PT,Global Technologies,Industrial,73.6,127360496940,32.27,0.0,NYSE,USD
PHH,Pacific Resources,Utilities,63.09,121703630984,24.76,0.0159,NYSE,USD
CDV,Premier Holdings,Financial Services,103.36,119343442182,13.58,0.0,NASDAQ,USD
VLER,National Global,Real Estate,103.13,118063951364,9.37,0.0357,NYSE,USD
MOZ,Advanced Technologies,Energy,130.59,111626262767,14.86,0.0054,NASDAQ,USD
XNGS,Premier Group,Energy,134.0,104202475263,,0.0295,NASDAQ,USD
DSB,American Capital,Consumer Staples,60.01,99631334025,8.06,0.0,NYSE,USD
TRD,American LLC,Materials,53.81,96703214909,11.58,0.0133,NASDAQ,USD
BU,Pacific Services,Utilities,58.15,86043769740,31.26,0.007,NYSE,USD
CFT,Dynamic Holdings,Materials,93.35,85280596160,31.26,0.0205,NYSE,USD
BIT,United Corp,Consumer Discretionary,197.56,81348184307,11.68,0.024,NYSE,USD
RGSF,Premier Technologies,Real Estate,63.51,78551053772,21.65,0.0586,NYSE,USD
BKIE,Consolidated Resources,Real Estate,61.53,76809902318,18.97,0.0572,NASDAQ,USD
NQTC,Global Resources,Real Estate,106.46,74218254013,17.47,0.0329,NASDAQ,USD
DM,Strategic Corp,Technology,279.35,72429811759,25.96,0.0068,NYSE,USD
PWPR,Global Enterprises,Energy,44.17,69220263550,21.13,0.046,NASDAQ,USD
XEMC,Premier Capital,Healthcare,264.51,67649138696,15.4,0.0,NYSE,USD
NCEA,International Solutions,Consumer Staples,95.66,60625726904,33.03,0.0312,NYSE,USD
PJG,Capital Group,Real Estate,49.2,57080493253,12.31,0.0285,NYSE,USD
ZN,Advanced Inc,Real Estate,79.3,51148436752,26.36,0.0476,NASDAQ,USD
GKJ,Strategic Capital,Healthcare,69.73,49564501281,21.75,0.0264,NASDAQ,USD
NZ,First Global,Energy,47.15,46786679333,31.26,0.0201,NYSE,USD
RRT,Global LLC,Utilities,99.48,37944301750,31.19,0.002,NASDAQ,USD
XN,Dynamic International,Utilities,46.47,36640795749,16.54,0.0,NYSE,USD
DHJ,Advanced LLC,Utilities,113.94,33107507850,32.97,0.0511,NYSE,USD
TNG,Premier Inc,Consumer Discretionary,99.48,32388133684,18.21,0.0352,NYSE,USD
CZ,Pacific Inc,Utilities,98.69,31566087980,23.32,0.0,NASDAQ,USD
RVV,Global Technologies,Real Estate,56.05,28522666756,16.87,0.0324,NASDAQ,USD
DDRU,Metro Corp,Technology,345.9,28063391690,17.63,0.0572,NYSE,USD
ZXP,Alliance Capital,Materials,82.42,25826435360,10.31,0.0,NYSE,USD
TT,Advanced Industries,Healthcare,155.51,21436383324,22.67,0.06,NASDAQ,USD
SS,Consolidated Systems,Financial Services,124.1,20624306634,30.18,0.0104,NASDAQ,USD
AW,Regional Partners,Real Estate,92.47,20187504823,29.45,0.0101,NASDAQ,USD
CEBS,Superior Group,Consumer Discretionary,94.59,19806827104,34.53,0.0485,NASDAQ,USD
NTNK,United Partners,Consumer Discretionary,63.18,17736286386,10.34,0.0235,NASDAQ,USD
VXQ,Innovative Holdings,Energy,107.38,14055111138,28.14,0.0,NASDAQ,USD
GQAG,Strategic Inc,Industrial,77.29,6143069359,26.51,0.0366,NYSE,USD
TD,Advanced Corp,Financial Services,67.05,5111115936,12.88,0.0,NYSE,USD
